Đường_may gọn nên tổng thể nhìn khá chỉn_chu. Tuy_nhiên, Tầm_giá này bỏ ra hơi tiếc.	Fashion	1	1
kể_ra ngực mà to lên 1 size nữa thì mặc hơi bị đẹp luôn	Fashion	1	1
chưa sài app này bao h	App	1	0
theo mình thì không nên mua - cam chụp lấy nét gần kém hầu như là không lấy dc - chạy tầm 2 ứng dụng thì máy tắt màn hình - sài dc 3 tháng mới thấy quả thật phí tiền.	App	0	1
Hôm mình mua đt ở cửa hàng mình có hỏi nhân viên là đt có thể kết nối với máy tính để tiện đưa nhạc, hình ảnh vào thẻ nhớ k, thì nv bảo không được, chỉ có thể dùng đầu đọc thẻ nhớ thôi, nhưng mà hôm nay mình thử kết nối thì được(làm mình mua cái đầu đọc thẻ nhớ rồi bỏ, vì cái này rất dễ hư, càng rẻ càng dễ hư) Tuy để hỗ trợ tối đa thẻ nhớ 16GB nhưng mình xài thẻ 32GB vẫn được.  Mình chỉ nói vậy thôi, nói chung đt xài tốt, loa lớn, pin tốt vì mình chủ yếu nghe nhạc( phần chọn nhạc hơi khó xài vì bị hạn chế danh sách, tối đa chỉ có 50 bài/ds, vừa chọn vừa đếm, chọn lố 50 bài thì sẽ công cốc, chọn lại từ đầu)	Service	1	0
yêu mỗi phần_mềm này tiện mà_còn săn được đồ 0 đ nx	App	1	1
shop nhiệt_tình , đặt trưa nay , sáng_mai có hàng rồi	Service	1	1
Rất mượt, Rất ok ạ, nói chug tiền nào của nấy.  Nhưg sau 3 thág, pin tuột 2%, còn có 98%. Xài củ sạc nhah đi kèm máy.	Electronics	1	1
nhìn áo siêu yêu có cái hơi bự mặc_dù chọn size nhỏ nhất nên không mặc vừa phải đem cho bé chen mặc	Fashion	1	0
Giày đi êm chân và phối đồ dễ mà mã_giảm_giá ít nên vẫn thấy đắt.	Fashion	1	1
Camera lấy nét chậm nên ảnh dễ bệt. Xét_về_mặt_khác, Shop giữ lời nên mình thấy khá tin_tưởng.	Service	1	1
quảng cao là free size dưới 58kg mặc được vay mà mình đặt 3 áo thì shop gửi cho mình 3 ao 3 size khác nhau xl , l , s	Fashion	0	1
Cập_nhật mới giúp app chạy đỡ giật hẳn. Bù_lại, Shipper gọi muộn rồi giao còn khá cẩu_thả.	App	1	1
Đã mua đt Xiaomi redmi note 8  pro sài ôk .  Cách nhân viên phục vụ khác hàng quay lại thấy ko hài lòng . Dán keo màng hình đc mấy ngày kêu đc dán lại ko mất phí ra thì kêu mất phí . Lúc tư vấn thì hay ra làm thì ns là mất thêm phí . Cho 3 sao	Service	1	1
đặt mua 3 cái nhưng chỉ 2 cái ok , cái còn lại bị lỗi nghiêm_trọng hai bên vai , nhưng giá_cả mềm cách phục_vụ của shop tốt !	Price	0	1
Cập_nhật mới giúp app chạy đỡ giật hẳn. Trái_lại, Đơn_hàng về trễ nên trải_nghiệm tụt hẳn.	App	1	1
Xem đánh giá chê quá nhiều mà mình vì thích cái kiểu máy và cái camera nên cứng đầu mua và kết quả quá chán... nhất là cảm ứng nhảy lung tung và có khi nhấn không ăn,đánh chữ rất bực mình...Camera thì tạm đc, k phải quá đẹp gì, đc mỗi cái chụp góc rộng thôi.Với số tiền bỏ ra không đáng tí nào. Khuyên mn k nên mua.Thất vọng 😶	Electronics	0	1
a shipper dễ_thương	Ship	1	1
Áo mặc mát và màu lên nhìn rất sáng nhưng tầm_giá này mình thấy chưa hợp_lý.	Price	0	1
không giải_đáp thắc_mắc cho khách từ cửa_hàng đến app thì t nghĩ nên dẹp luôn mịa cái app đi chứ nhắn cho cửa_hàng thì lơ_mà hỏi nhân_viên mà trả_lời như tin nhắn_tự độg con ng chứ có phải robot đâu mà cứng_ngắt z còn tình_hình đơn thì không cập_nhật lộ_trình cho khách dễ theo_dõi mà khách hỏi thì trả_lời như_không trả_lời còn không bằg shopee ghi giao hàg 10 11 miết để làm cái j z_hả trả_lời tin còn lâu hơn các nhân_viên tổg_đài ở các app khác nữa lần đầu đặt hàg qua trag thuơg mại_điện_tử mà tức đến muốn chửi thề	App	0	1
nhưng shop giao cho e cái bị lỗi , 1 bên ren may qua ngực . 1 bên ren chỉ may tới nữa ngực lộ nhũ . mặc lên rất kì	Service	0	1
Theo e đánh giá máy tốt .mở 4g từ 6h30 tối .em lên Youtube xem đến 5h30 sáng pin còn khoãn 33% .game liên quân .pubg Mobi .rất mượn .chụp hình e ko xài .chỉ yêu game thôi .máy như thế quá ngon rồi .còn mấy bạn thấy sao mình ko bít .máy mình ko cập nhật hệ thông .còn nguyên zin zin y xì	Electronics	1	1
đợt này thấy lần_giao_đầu được báo trước rõ nên nhận hàng thuận tiện, vậy là ổn	Ship	1	1
Sao dạo này app lag quá nhưng trải_nghiệm tốt chi_phí nếu biết lựa_chọn sẽ mua được giá rẻ hơn ngoài thị_trường	App	0	1
Nhân viên tư vấn bán hàng nhiệt tình. Phải nói là ip xài rất ngon luôn. Chụp hình nghe nhạc tất cả đều ok. Pin tạm ổn. Khuyên mọi người nên mua sử dụng	Service	1	1
quảng_cáo nhiều xóa ứng_dụng	App	0	1
khách_hàng vô_cùng quen_thuộc của shopee nhưng có điểm rất không thích đó là nhận voucher khi hàng giao chậm nhưng không_thể_nào dùng được cảm_giác gọi_là cho có mà thôi	Service	0	1
Nói chung rất OK  .và nhân viên phục vụ rất tận tình. chỉ là máy mình cầm nó hơi nặng tai	Electronics	1	1
mình thấy kiểu dáng của ip11 cũng rất đẹp,giá tiền hợp lý trong bộ 3 ip,chỉ có màn hình là bị cắt giảm chưa hợp lý lắm.	Electronics	1	1
Cập_nhật mới giúp app chạy đỡ giật hẳn mà giao_hàng quá ẩu nên nhận món hơi nản.	App	1	1
Sao dạo này app lag quá nhưng như nhiều đt tàu giá rẻ khác là nó quảng cáo	App	0	1
thôi chịu tự_nhiên cr 01 mặc_dù chẳng lạm_dụng voucher gì cả	Price	0	1
Nhanh hết pin.thua pin 3000 của Huawei Lên cửa hàng hỏi thì nhận được trả lời.giờ máy nào dùng nhiều cũng nhanh hết pin	Service	1	1
Samsung đã biết nhận ra điểm yếu của mình rồi , tấm nền amoled dùng cho màng 6.5 hd+ thì nhìn rỗ và nhem màu ở cạnh viền cửa sổ app và màng hình , còn các tấm nền phổ thông dùng cho màng 6.5 hd+ thì lại ko bị các lỗi đó , đem chất lượng tốt tới còn hơn là ép người dùng sử dụng theo nhu cầu :))	App	1	1
mình mới mua mày xiaomi redmi note 7 hôm qua ở tgdd đà lạt nhân viên nhiệt tình máy ok trong tầm giá có điều pin hơi tụt thôi chơi game tốt	Service	1	1
mấy app kia shiper đứng ngoài đầu hẻm gọi mình ra còn shiper tiki đứng trc cửa kêu mình dậy lấy bàn_phím lun	Electronics	1	1
phần_mềm shopee mua_sắm rất tiện_lợi và rất tốt	App	1	1
Ram giữ tác_vụ ổn nên ít phải tải lại. Bù_lại, Phục_vụ lạnh_nhạt nên trải_nghiệm rất tụt mood.	Electronics	1	1
Nhân viên online tư vấn nhiệt tình. Mình mua online giao tận nơi rất uy tín . Máy sử dụng rất tốt. S20 untra đúng là ấn tượng pin ổn (mấy má bật full màn hình, full tốt độ 120 rồi la hao pin vãi thật). Màn hình xuất sắc . Hì hơi bực cái củ sạc chỉ có 25W chứ ko phải 45W. Nhu vay thì ok rồi cảm ơn ad.	Service	1	1
Nhân viên online tư vấn nhiệt tình. Mình mua online giao tận nơi rất uy tín . Máy sử dụng rất tốt. S20 untra đúng là ấn tượng pin ổn (mấy má bật full màn hình, full tốt độ 120 rồi la hao pin vãi thật). Màn hình xuất sắc . Hì hơi bực cái củ sạc chỉ có 25W chứ ko phải 45W. Nhu vay thì ok rồi cảm ơn ad.	Ship	1	1
ghét cái ứng_dụng quảng_cáo vớ vẩn	App	0	1
nói_chung là e nhìn là mê áo rồi đó do	Fashion	1	1
app mua_bán hàng uy_tín	App	1	1
app mua_bán hàng uy_tín	General	1	1
tiki là 1 phần_mềm rất hay có nhiều đồ để mua	App	1	1
Vải khá mỏng nên mặc dễ lộ; còn giá dễ thở nên mua lại vẫn thấy hợp.	Price	1	1
quần vải thung dãn rất nhiều	Fashion	0	1
nhưng màu kháu so với ảnh	General	0	1
Mới mua chiều nay,nhân viên giao tới nhà nhiệt tình thân thiện. Lúc tầm 3h10 mở ra pin 48% tới 5h38 còn 37% pin mặc dù chỉ thao tác tải ứng dụng Zalo,FB,và test thử YouTube thì e ấy còn 37% pin cảm thấy pin tuột nhanh . Còn lại tất cả đều OK	Service	1	1
Mới mua chiều nay,nhân viên giao tới nhà nhiệt tình thân thiện. Lúc tầm 3h10 mở ra pin 48% tới 5h38 còn 37% pin mặc dù chỉ thao tác tải ứng dụng Zalo,FB,và test thử YouTube thì e ấy còn 37% pin cảm thấy pin tuột nhanh . Còn lại tất cả đều OK	Ship	1	1
áo y_như hình , vải hơi mỏng xíu và dây áo dơ	Fashion	1	1
Chất_liệu nhìn khá rẻ nên cảm_giác không đã. Tuy_nhiên, Shipper giao đúng hẹn nên mình khá hài_lòng.	General	0	1
áo thì chật , được vải mềm không gọng như hình , có mùi hắc	Fashion	0	1
chỉ có al15 loại kéo khóa cỡ mình mà rất chật	Electronics	0	1
Mỏng hơn so với ảnh , màu nhạt hơn, nhưng bộ này vải hơi mỏg lại thêm màu trắg xanh nên mặc hơi lộ nhưg tầm giá này thì cx là ok rồi	Price	1	1
chê nha mắ ứng_dụng như	App	0	1
bạn phải hoàn cho tớ ít_nhất nửa cái áo thay_vì 20k mới đúng	Fashion	0	1
Không đáng để mình đánh giá 1 sao, quá chán 😬, ngừng sản xuất linh_kiện_điện_tử tầm giá này đi	Electronics	0	1
app rất chán_cách làm_việc hỗ_trợ khách_hàng cũng chán_quy_tắc lùng_bùng vô_lý có mỗi việ đổi quy_tắc gói hàng sao cho không bị hỏng hóc mà bao năm có làm được đâu không xứng_đáng là trang thương_mại_điện_tử lớn với cái kiểu làm_việc không có tâm không tôn_trọng khách và chăm_chăm lợi_nhuận như_vậy	Service	0	1
Hôm mất Đt đaq chả biết mua gì thì thấy quảng cáo ra bốc luôn :)) Nhưng phải công nhận 1 theo mình đánh giá thì đaq dùng IP quen chuyển qua SS dùng thấy nó không thích lắm :))) với lại tại hôm ra mua không để ý kỹ Camera trước nó bị mờ như kiểu Camera 2.0Mp ấy 😂😂 Tại về quê ăn tết lâu quá nên cũng chả ra TGDD hỏi nữa 😂 Nhưng sắp tới cũng pas lại mua IP dùng thôi 😂😂	Price	0	1
không làm gì cũng cr01 liên_hệ cskh thì nhân_viên cũng ù_ù cạc_cạc chẳng biết cái gì thậm_chí cskh gọi thẳng cho khách bảo không xử_lý được đừng khiếu_nại nữa	Service	0	1
quảng_cáo vô_duyên sẽ kh sử_dụng app nữa	App	0	1
năm_ngoái cũng mua 1c quần warm bên shop rồi , quần chất khác so với năm_ngoái cứng hơn shop ạ	Fashion	0	1
năm_ngoái cũng mua 1c quần warm bên shop rồi , quần chất khác so với năm_ngoái cứng hơn shop ạ	Service	0	1
Bàn_phím mua dc 1 tuần gọi k nghe dc, ứng dụng zalo gọi thì bị vang. Có được đổi lại không ạ?	App	0	1
ứng_dụng rác à_tải về đki tk xong khóa tài_khoản của ngta luôn	App	0	1
máy mặt sao bóng bẩy soi gương đc máy khá dầy nhưng k đòi hỏi gì với giá 3tr610 chip khá pin sục khá nhanh pin 5k như 4k sạc 18w cho viên pin 5k chờ sml luôn cam sao khá cam trc phế lqmb pupg tạm chấp nhận đc. Mua về nếu tác vụ thông thường fb zalo v..v thì mượt Sài đc chắc hơn ngày còn game thì tầm 8-10 tiếng là tèo ..Nhân viên tgdđ nhiệt tình các kiểu con Đà điểu	Price	1	0
máy mặt sao bóng bẩy soi gương đc máy khá dầy nhưng k đòi hỏi gì với giá 3tr610 chip khá pin sục khá nhanh pin 5k như 4k sạc 18w cho viên pin 5k chờ sml luôn cam sao khá cam trc phế lqmb pupg tạm chấp nhận đc. Mua về nếu tác vụ thông thường fb zalo v..v thì mượt Sài đc chắc hơn ngày còn game thì tầm 8-10 tiếng là tèo ..Nhân viên tgdđ nhiệt tình các kiểu con Đà điểu	Service	1	0
Ứng dụng có sẵn của A31 có chức năng ghi âm, Google drive, Google maps k ạ? Mìn mới lấy máy về test thì không có những ứng dụng này. Những dòng Galaxy khác thì lại có.	App	0	1
quần chắc_chắn lên dáng , hy_vọng sẽ mặc bền mà không bai dão !	Fashion	1	2
Từ khi cập nhật phần mềm thì chậm như rùa bò không thể chơi được game. Còn Dc cái nhân viên nhiệt tình	Service	1	2
áo mặc chật lưng nhưng cúp ngực bè ngang không ôm sát	Fashion	0	1
áo chất thô_ráp	Fashion	0	1
đặc_biệt , shipper ghn nhiệt_tình , cutee	Ship	1	0
Mới mua về thấy máy nhỏ gọn và rất nhẹ, nhân viên tư vấn nhiệt tình. Kết nối bluetooth với điện thoại khác khá tiện để vừa đi xe vừa nghe điện thoại, khỏi sợ bị giật. Để xài thêm một thời gian xem như thế nào (y)	Service	1	2
chất thì được như có một cái bị rách	General	0	1
Không đúng size đặt size l gửi size s bé tẹo mặc kiểu gì; còn nên cho thêm voucher 1 chút là ok	Price	1	2
rõ_ràng ghi là chất_liệu kaki nhưng hàng lại là chất vải mềm	General	0	1
hàng y hình , mỗi tội cái mùi túi rất khó_chịu	General	1	0
chủ shop rất dễ_thương lại nhiệt_tình	Service	1	2
Chất_liệu nhìn khá rẻ nên cảm_giác không đã; còn vận_chuyển xử_lý nhanh nên đơn đi khá mượt.	General	0	1
sản_phẩm màu dễ_thương	General	1	2
đây là lần thứ 2 mua ổ_cứng của shop nhưng kq lại là thất_vọng với thái_độ phục_vụ của shop	Electronics	0	1
nhưng phần váy đen phai dã_man quá phai hết cả ra phần cổ trắng	Fashion	0	1
nhờ đọc qua phản_hồi tích_cực và nhận được củ_sạc đúng yêu_cầu nên tôi rất hài_lòng	Service	1	0
shop bán hàng có tâm ! !	Service	1	0
shop bán hàng có tâm ! !	General	1	0
hàng này hết nên được chị chủ nhắn_tin tư_vấn tận_tình đổi sang mẫu khác màu đỏ luôn , phải nói là quá ưng ạ	Service	1	0
Sản phẩm ok, Loa to, sản phẩmvừa vs giá tiền, loa thoại hơi bất tiện tí.. Nói chung  là  tam ổn	Price	1	0
Cá_nhân mik thì mik thấy app này khá tiện_lợi và rất đa_dạng vật_dụng nhưng giá thì đắt hơn 3tr	App	1	0
Cá_nhân mik thì mik thấy app này khá tiện_lợi và rất đa_dạng vật_dụng. Còn Với giá này là mắc và gà làm mặn quá có_thể do khẩu_vị mỗi người	App	1	0
app bán cho bọn tây hay j mà chọn tiếng việt r cũng tiếng anh hàng thì toàn ở đâu_đâu quá tệ	General	0	1
tốt nhưng tôi sẵn hơi ít_mã dảm giá	Price	1	0
app rác mọi người đừng tải mua hàng mà t_tưởng ăn_xin không đó bây nó mở mới mua được nha qua shopee hoặc tiktok mua cho dễ bán hàng mà muốn làm bố chịu nhá	App	0	1
hàng y hình nhé , đường may chất_liệu nhìn chắc_chắn	General	1	2
Giày đi cấn chân và form bị bè ngang. Xét_về_mặt_khác, Voucher nhiều nên tổng tiền xuống khá đẹp.	Price	1	2
shop giao thiếu hàng , nhắn_tin bảo sẽ bù lại tiền nhưng chẳng thấy đâu , thái_độ phục_vụ không tốt	Price	0	1
Công nhận đt iPhone 7lpus giá thì cao mọi thứ sài rất ok. Nhưng có cái 3G và wifi rất yếu thua một cái đt Samsung cùi bắp	Electronics	0	1
bề ngang áo chật	Fashion	0	1
nên thêm bản_đồ vào khi giao trên lazada để shipper dễ biết chỗ để nhận hàng và tiện theo_dõi quá_trình	General	1	0
Ứng_dụng hay văng nên mình phải mở lại liên_tục nhưng vận_chuyển xử_lý nhanh nên đơn đi khá mượt.	App	0	1
Bàn_phím gõ êm và độ nảy khá tốt. Bù_lại, Chăm_sóc khách_hàng trả_lời máy_móc và chậm.	Electronics	1	0
chất giày thì đk nhưng mà lỗi như thế_thì không đk	General	0	1
Lướt w quá tệ, nhiều trang bị chặn phải 2-3 lần mới vào đc, nhất là trang tienphong online. Tuoitreonline, cảm ứng kém, nếu dùng thêm miếng dán thì sử dụng rất bực, mình đang có ý định đổi ( trả) để dùng máy khác. Nhờ AD tư vấn	Service	0	1
Cá_nhân mik thì mik thấy app này khá tiện_lợi và rất đa_dạng vật_dụng, nhưng quá thất vọng với sp giá thì cao ngất ngưỡng	App	1	0
Lỗi 1 xim ko nhận chua dùng dc 1 tháng.mua máy mới nhung ko dc bóc  hộp. Nhân viên lây cho 1 cái hộp  mở sẵn.máy cung dc dán decan đẹp.chac hang đổi trả  rep mới  lại bán	Electronics	0	1
Lỗi 1 xim ko nhận chua dùng dc 1 tháng.mua máy mới nhung ko dc bóc  hộp. Nhân viên lây cho 1 cái hộp  mở sẵn.máy cung dc dán decan đẹp.chac hang đổi trả  rep mới  lại bán	Service	0	1
đóng_gói sản_phẩm chắc_chắn tuy_nhiên vải xấu và may ẩu , tiki tư_vấn nhiệt_tình nên để 4	Service	1	0
ổ_cứng nên gói có xốp thì an_toàn hơn	Electronics	0	1
camera hình ảnh màu nhạt, chất lượng loa hơi kém. tốc độ xử lý cũng bình thường. Nhân viên tư vấn nhiệt tình	Electronics	0	1
Rất ổn , phục vụ chu đáo , sản phẩm ok , giá cả rất hợp lý  , chất lượng trung bình thấp , cần tối ưu phần mềm	Service	1	2
Ứng_dụng hay văng nên mình phải mở lại liên_tục nhưng giao_hàng nhanh nên không phải chờ lâu.	App	0	1
Cá_nhân mik thì mik thấy app này khá tiện_lợi và rất đa_dạng vật_dụng; còn ảnh em cẩn_thận mấy dịp sale của sàn giá mắc như ngày thường_mã thì hết trong tích_tắc	App	1	0
bề_mặt vải cứng , với giá này thì không đòi_hỏi gì thêm	General	0	1
nhưng mỗi tội lạc đơn hàng phải đặt lần 2 bù lazada nhiệt_tình nên xí_xóa	Service	1	0
Dòng Vmart Joy pin rất tệ, xạc đầy để nửa ngày k làm gì là hết, phần mềm HDH ứng dụng chưa hoàn thiện hay bị lỗi vặt	App	0	1
kích_cỡ mình nhưng bị chật eo	Fashion	0	1
không có dây cúc điều_chỉnh to_nhỏ bụng như ở mô_tả củ_sạc	Electronics	0	1
Vải mịn nên mặc lâu vẫn thấy dễ chịu. Tuy_nhiên, Voucher nghèo nên cảm_giác không hời.	Fashion	1	0
chị chủ dễ_thương cực_kì luôn	Service	1	2
Máy ngón trong tầm giá. Phù hợp cho học sinh.  Nhân viên bán hàng tư vấn ok. Pin trâu	Service	1	0
Máy ngón trong tầm giá. Phù hợp cho học sinh.  Nhân viên bán hàng tư vấn ok. Pin trâu	Electronics	1	0
lần sau thiếu hàng shop nên nt với ng mua trc , chứ đừng tự_ý gói tiền , mình mua đủ hàng vì muốn mua cái giá treo này vậy_mà không có	Price	0	1
ứng_dụng mua_sắm như cc	App	0	1
shipper lấy hàng của khách chụp ảnh lung_tung quản_lý cũng chấp_nhận ad quản_lý như cc	General	0	1
tài_khoản mới sdt mới báo hoạt_động bất_thường không cho mua mẹ tụi mày dẹp app đi	App	0	1
ứng_dụng có_thể thêm cách tìm_kiếm sản_phẩm bằng hình_ảnh để khách_hàng dễ tìm_kiếm sản_phẩm	Service	1	0
Nhân viên tư vấn bán hàng nhiệt tình. Phải nói là ip xài rất ngon luôn. Chụp hình nghe nhạc tất cả đều ok. Cáp_sạc tạm ổn. Khuyên mọi người nên mua sử dụng	Service	1	0
Mình mua con này gần 1 tháng. Dạo này có tình trạng hay thoát các app đặc biệt là Zalo, và camera có tình trạng bị đứng khi quay video và sau đó thoát ra vô lại thì bị lỗi camera đành phải khởi động lại. Thực sự không như mong đợi	Electronics	0	1
Ko biết mấy bạn chê ở điểm nào, bản cập nhật mới nhất giải quyết rất tốt khâu vân tay dưới màn hình. Sạc nhanh hơn 1h là full thì đòi hỏi gì nữa mấy chế	App	1	0
chủ shop dễ_thương nữa , thanks	Service	1	2
Ram giữ tác_vụ ổn nên ít phải tải lại mà chăm_sóc khách_hàng trả_lời máy_móc và chậm.	Electronics	1	2
shop rất dễ_thương đã sẵn_lòng cho đổi size giầy	Service	1	2
ứng_dụng cứ hiện lên màn_hình bắt vào thoát ra 1 lúc sau lại tiếp_tục	App	0	1
nhờ đọc qua phản_hồi tích_cực và nhận được sản_phẩm đúng yêu_cầu nên tôi rất hài_lòng	Service	1	0
phần_mềm rất tiện_lợi	App	1	0
Vải mịn nên mặc lâu vẫn thấy dễ chịu; còn giá hơi mắc nên phải đắn_đo mới mua.	Fashion	1	0
giá siêu siêu_hời nên tải app_nha mn	Price	1	0
Chất lượng kém so vs giá sp , ổ_cứng 5000 mà tụt nhanh quá, camera cũng k đẹp , dt thì thường xuyên bị đơ , lag, vaof ứng dụng bị văng, chán,  tầm này mua redmi xài ok hơn nhìu ,	Electronics	0	1
Nói chung mua ba đồ điện tử này cũng phải dựa vào nhân phẩm. Hên thì mua máy k lỗi gì. K hên thì gặp lỗi lặt vặt. Nói chung đi mua máy nên kiểm tra những gì thì ghi vào sổ tay, sau đó lại mua nhân viên đem ra thì mình dựa theo thứ tự để kiểm tra. Vậy là có thể yên tâm mua được máy k lỗi. Đây là kinh nghiệm của mình khi đi mua điện thoại. Cứ ghi vào sổ tay những gì cần kiểm tra, cần test. Chúc mọi người may mắn	Service	1	0
áo đen vải rất cứng và đơ không mặt được	Fashion	0	1
Chất_liệu nhìn khá rẻ nên cảm_giác không đã. Trái_lại, Đơn_hàng giao gọn nên mình không phải nhắc.	General	0	1
Mua của tgdd để dc bảo hành cuối cùng .lại kêu phải trả tiền thất vọng..bít zi mik mua ở ngoài cho rẻ	Service	0	1
tại_sao mua 2 sản_phẩm cùng 1 địa_chỉ , giao hàng cùng 1 lúc mà shop lại tính 2 lần tiền ship ? ?	General	0	1
Tầm giá 6tr thì mk thấy not8pro này là ngon nhất r. Máy rất mượt Pin trâu . Chiến game bao phê. . theo mk thấy thì bản cập nhật 11.0.6.0 này rất hao pin	App	1	0
2 áo sơ_mi cùng loại khác màu nhưng chất_lượng khác xa nhau	Fashion	0	1
Mỏng hơn so với ảnh , màu nhạt hơn. Còn OK trong tầm giá	Price	1	2
Cập_nhật mới giúp app chạy đỡ giật hẳn. Bù_lại, Đơn_hàng về trễ nên trải_nghiệm tụt hẳn.	App	1	0
Dùng 3 tháng nhưng bảo hành đến 3 lần liên tục vì lỗi sạc không vào. Dù là fan của samsung nhưng lần này là bảo hành không được nữa là cách luôn. Quá tam ba bận	Service	0	1
chủ shop nói chiện dễ_thương	Service	1	2
Mua hồi tháng 2 lúc giảm còn 5 triệu mấy .Ai cũng chê nhưng xài 1 tháng rồi mọi thứ đều ổn.Nhân viên tư vẫn nhiệt tình, tầm trung nên không thể đòi hỏi vân tay nhạy.Chs game ít khi bị giật lag.Thiết kế đẹp mắt.Màu lưng máy siêu đẹp.Nói chung những bạn có túi tiền tầm tầm thì vẫn nên mua rất tốt,dành cho làm việc giải trí đều ok.Tin dùng Samsung bao năm	Service	1	2
Mua cho vợ dùng xem youtube . Dùng 1 thời gian nó loạn cảm ứng . Phải ấn nút nguồn tắt mh , bật lại mới ok .  Đi bảo hành họ reset lại máy nhưng chả ăn thua gì . Đúng là tào lao .	Electronics	0	1
Ứng_dụng hay văng nên mình phải mở lại liên_tục; còn shipper giao đúng hẹn nên mình khá hài_lòng.	App	0	1
Cụm 3 camera. Nhưng camera đầu và cuối để làm cảnh, chỉ có camera giữa chụp đc. Nhờ đó thiết kế trở nên sáng trọng =))). Vân tay nhạy. Còn lại chất lượng xứng đáng với tầm giá	Electronics	0	1
Ứng_dụng hay văng nên mình phải mở lại liên_tục. Tuy_nhiên, Shipper giao đúng hẹn nên mình khá hài_lòng.	App	0	1
phải tăng lên tận 2 size mới đúng	Fashion	0	1
app nhucc hàng đ giao nhưng từ_chối hoàn tiền	App	0	1
shop nch rất dễ_thương và nhiệt_tình	Service	1	2
shop có cho đổi hàng nữa	General	1	0
giá rẻ chất_lượng tốt mong_áp sẽ cải_tiến nhiều hơn trò_chuyện nhân_viên thân_thiện	Service	1	2
shop còn tặng thêm dây buộc tóc dễ_thương nữa	Service	1	2
áo bị thủng 1 lỗ _	Fashion	0	1
cái váy khá chật	Fashion	0	1
ứng_dụng cực_kì lag	App	0	1
Quá tốt trong tầm giá. Mặc dù cụm cam dày quá dễ bị va chạm gây bong tróc. Nhưng cũng không ảnh hưởng gì đến chức năng máy_hút_bụi.	Electronics	1	2
chất vải mặc vào khá ngứa	General	0	1
Giày đi êm chân và phối đồ dễ. Tuy_nhiên, Phí_ship cao nên tổng đơn bị chát.	Fashion	1	0
Mới mua hôm nay. Thấy đáng đồng tiền. Mua đt với tai phone được tặng quá trời. Chị nhân viên dthuong tận tình. 😍	Service	1	2
Review nhẹ nè pin trâu chơi game mượt chụp hình thì tùy mỗi người chứ mình thấy tuyệt vời. Tuy nhiên, Giá thì khá cao so mặt bằng chung	Price	0	1
dễ_thương lắm shop	Service	1	1
_VỀ SẢN PHẪM: Sản phẫm tốt trong tầm giá Game rất mượt..đôi lúc loag do k ăn mạng Củ_sạc khoẻ.. _VỀ TGDD: Nhân viên nhiệt tình, chu đáo, vui vẻ và hái hước, dể thương Sản phẫm nhập về rất tốt rất nhanh..đến sưa thị là nhận ngay Nói chung mọi thứ rất tốt...k chê j đc Very Good	Electronics	1	1
ứng_dụng éo gì lag vl	App	0	1
Vừa mua hôm qua ở tgdd. Nhân viên rất nhiệt tình. Chơi game khá tốt nhưng có đều pin tuột hơi nhanh	Service	1	1
Màn hình cực tệ vừa rơi nhẹ đã bể v mà bảo kính cường lực Lâu lâu lại bị đứng máy, pin còn 15% tuột nhanh như nước Mua giá cao mà chán quá	Price	0	1
hàng nâu cam nhưng hình_ảnh quảng_cáo là xám cam	General	0	1
cực_kỳ đẹp tuy_nhiên khi mua nên inb shopee hỏi size trc vì có_thể chênh_lệch giữa các mẫu	Fashion	1	1
Đien thoại OK trong tầm giá....a nhân viên rất nhiệt tình ...e  cảm ơn  rất nhiều	Price	1	1
Đien thoại OK trong tầm giá....a nhân viên rất nhiệt tình ...e  cảm ơn  rất nhiều	Service	1	1
11 1 2026 khá hài_lòng khi chọn mua sản_phẩm tuy còn có những sản_phẩm chưa được ưng_ý về mọi mặt nhưng nhìn_chung thì tương_đối hài_lòng và các chính_sách đổi trả nhanh_chóng thuận_tiện sau một thờigian dùng app từ 2020 đến nay đã sang năm thứ_sáu 2026 hi_vọng shopee sẽ cải_thiện về chất_lượng sản_phẩm hơn_nữa cũng như các chương_trình khuyến_mãi dành cho khách_hàng và giao hàng cẩn_thận chuyên_nghiệp hơn_nữa 2 2 2026 vừa nhận hàng rất là hài_lòng nên lại gửi tặng shopee 5 sao nữa về chất_lượng	Service	1	1
11 1 2026 khá hài_lòng khi chọn mua sản_phẩm tuy còn có những sản_phẩm chưa được ưng_ý về mọi mặt nhưng nhìn_chung thì tương_đối hài_lòng và các chính_sách đổi trả nhanh_chóng thuận_tiện sau một thờigian dùng app từ 2020 đến nay đã sang năm thứ_sáu 2026 hi_vọng shopee sẽ cải_thiện về chất_lượng sản_phẩm hơn_nữa cũng như các chương_trình khuyến_mãi dành cho khách_hàng và giao hàng cẩn_thận chuyên_nghiệp hơn_nữa 2 2 2026 vừa nhận hàng rất là hài_lòng nên lại gửi tặng shopee 5 sao nữa về chất_lượng	Ship	1	1
tiền nào của nấy , chất không đẹp như tiệm bán , mặc rất nóng	Price	0	1
chất_liệu a o len ke mình , len thô , sơ i len thư a nhiê u	General	0	1
Sai lầm khi mua samsung A70,máy thì hao pin,mua 4 tháng thì 2 lần bảo hành cùng một lỗi,bảo hành lần 2 về máy đơ,vào mạng hay chơi game hay bị đứng,xài 10p thì nóng máy,chất lượng máy quá tệ,	Electronics	0	1
